public_company_id,company_name_canonical,isin,ticker,exchange,ticker_exchange_key,country,sector,market_cap_raw,ipo_date_raw,status,source_system
PUB0001193,Meta Delta Systems,USDHJAXNAS32,MDS1,NYSE,MDS1:NYSE,US,TECH,102092,2000-02-20,ACTIVE,LISTINGS_A
PUB0001683,Elite Theta Bio,DEIV43PBSJD1,ETB,XETRA,ETB:XETRA,DE,CONSUMER,27349,20090904,ACTIVE,LISTINGS_A
PUB0002487,Omni Innovative Med,CHB2PNXOYQLU,OIM,SIX,OIM:SIX,CH,ENERGY,7087,1999-01-14,ACTIVE,LISTINGS_A
PUB0000794,Aqua Matrix Solutions,USXUUM0HR8VX,AMS1,NASDAQ,AMS1:NASDAQ,US,TECH,25278,12-Apr-2012,ACTIVE,LISTINGS_B
PUB0005021,Central Pure Banking,CH7STIS5S28A,CPB1,SIX,CPB1:SIX,CH,CONSUMER,31228,2014-12-24,ACTIVE,LISTINGS_A
PUB0001536,Real Free Technologies,SG1LBOPUFB9W,RFT,SGX,RFT:SGX,SG,CONSUMER,4005,26-Jul-2013,ACTIVE,LISTINGS_B
PUB0003371,Multi Brave Global,CHE067NUR21L,MBG1,SIX,MBG1:SIX,CH,REAL_ESTATE,8052,2010-01-01,ACTIVE,LISTINGS_B
PUB0003894,Theta Prism Software,SGYJI2RIVPIQ,TPS1,SGX,TPS1:SGX,SG,HEALTHCARE,"14,955",2002-07-25,ACTIVE,LISTINGS_A
PUB0002834,Nimble Diamond AI,USG3PJSX173J,NDA,NASDAQ,NDA:NASDAQ,US,ENERGY,1453,1993-10-15,ACTIVE,LISTINGS_A
PUB0005124,Dynamic Jade Pharma,NL4N6ANPW9U8,DJP,Euronext,DJP:Euronext,NL,TECH,39779,2011-02-15,ACTIVE,LISTINGS_B
PUB0000639,Aqua Fresh Solutions,NLNVKZZY9DT7,AFS,Euronext,AFS:Euronext,NL,OTHER,8903,29-Mar-2010,ACTIVE,LISTINGS_B
PUB0003053,Solar Swift AI,NLR0678SP3C1,SSA5,Euronext,SSA5:Euronext,NL,TECH,20228,2005-03-22,ACTIVE,LISTINGS_A
PUB0001483,Terra Nexus Wellness,DEZCPMPESEWQ,TNW1,XETRA,TNW1:XETRA,DE,UTILITIES,5276,1995-12-26,ACTIVE,LISTINGS_A
PUB0004507,Diamond Matrix Labs,USO5341C4D3B,DML,NYSE,DML:NYSE,US,TELECOM,10619,2005-10-07,ACTIVE,LISTINGS_B
PUB0001343,Topaz Data Dynamics,USOXANSBIU2Z,TDD,NYSE,TDD:NYSE,US,TELECOM,30338,29-Dec-2022,ACTIVE,LISTINGS_B
PUB0004997,Neural Gamma Healthcare,HK4L8LVRM1PC,NGH,HKEX,NGH:HKEX,HK,CONSUMER,2298,2000-08-17,ACTIVE,LISTINGS_A
PUB0005270,Lambda Omni Industries,SGQH1JF4MKK7,LOI,SGX,LOI:SGX,SG,TECH,30454,29-Aug-1995,ACTIVE,LISTINGS_B
PUB0001793,Core Ruby Medical,GB0K9EL25HVG,CRM,LSE,CRM:LSE,GB,INDUSTRIALS,16391,1999-11-09,ACTIVE,LISTINGS_A
PUB0000156,Beta Central Labs,USOKVXRYSMFB,BCL,NASDAQ,BCL:NASDAQ,US,UTILITIES,19977,1990-11-03,ACTIVE,LISTINGS_A
PUB0004928,Hyper Uni Services,SGG4ED3PX7Q2,HUS1,SGX,HUS1:SGX,SG,TECH,19200,30-May-2020,ACTIVE,LISTINGS_B
PUB0003414,Clear Agile Platforms,CHRBS5UMLSH6,CAP2,SIX,CAP2:SIX,CH,TELECOM,"21,756",2022-06-18,ACTIVE,LISTINGS_A
PUB0004588,Just Neural Services,GBAHYKMQL8LG,JNS2,LSE,JNS2:LSE,GB,CONSUMER,17478,1999-08-18,ACTIVE,LISTINGS_A
PUB0003945,Marble Micro Life Sciences,GBZ5H664GNEH,MML2,LSE,MML2:LSE,GB,REAL_ESTATE,"168,533",2002-02-15,ACTIVE,LISTINGS_A
PUB0000668,Quartz Innovative Systems,USK8XBHYEJK5,QIS,NASDAQ,QIS:NASDAQ,US,OTHER,2308,2005-04-18,ACTIVE,LISTINGS_A
PUB0002006,Lambda Sapphire Bio,CHUMU8SQ1VSG,LSB,SIX,LSB:SIX,CH,HEALTHCARE,43754,26-May-2020,ACTIVE,LISTINGS_B
PUB0005959,Alpha Omni Labs,SGWD4SKQSTEB,AOL,SGX,AOL:SGX,SG,TELECOM,15041,2003-09-22,ACTIVE,MANUAL
PUB0005859,Bold Pearl Energy,USJDU6AZBO45,BPE2,NASDAQ,BPE2:NASDAQ,US,OTHER,57164,17-Apr-2005,ACTIVE,LISTINGS_B
PUB0003552,Open Opal Pharma,NLMWOFCJHY80,OOP2,Euronext,OOP2:Euronext,NL,FINANCE,6645,03-Sep-2010,ACTIVE,LISTINGS_B
PUB0003995,Poly Fresh Diagnostics,SGLRBKD8FCUU,PFD,SGX,PFD:SGX,SG,TECH,4057,1993-08-19,ACTIVE,LISTINGS_A
PUB0005374,Mono Innovative Innovations,HKV0DC6C4Y7M,MII1,HKEX,MII1:HKEX,HK,INDUSTRIALS,2219,2006-10-01,ACTIVE,MANUAL
PUB0001617,Elite Lunar Advisory,CH3SBYPD00MU,ELA,SIX,ELA:SIX,CH,INDUSTRIALS,212975,07-Sep-1994,ACTIVE,LISTINGS_B
PUB0001212,Cyber Hyper Payments,DET8PZY10VLF,CHP1,XETRA,CHP1:XETRA,DE,ENERGY,29460,2000-12-22,ACTIVE,MANUAL
PUB0004258,Delta Prism Banking,SGF5IDL5SGCD,DPB1,SGX,DPB1:SGX,SG,OTHER,52056,1991-03-02,ACTIVE,LISTINGS_A
PUB0003617,Nano Aqua Global,CHF5LMBDREHW,NAG1,SIX,NAG1:SIX,CH,UTILITIES,4807,13-Oct-2017,ACTIVE,LISTINGS_B
PUB0004222,Pyro Poly International,,PPI3,NYSE,PPI3:NYSE,US,INDUSTRIALS,16641,1997-08-13,ACTIVE,LISTINGS_A
PUB0003224,Micro Alpha Enterprises,,MAE,Euronext,MAE:Euronext,NL,TECH,12628,26-Jan-2003,DELISTED,LISTINGS_B
PUB0001993,Rapid Right AI,USC5YKQ4EZFN,RRA,NYSE,RRA:NYSE,US,TECH,$7183,06-Feb-1998,ACTIVE,LISTINGS_B
PUB0000021,Aqua Modern Healthcare,DEFKT8NLBG8W,AMH,XETRA,AMH:XETRA,DE,FINANCE,49482,1992-01-03,ACTIVE,LISTINGS_A
PUB0001479,Nexus New Healthcare,UST3YV52YYEW,NNH,NASDAQ,NNH:NASDAQ,US,UTILITIES,4582,2004-07-20,ACTIVE,LISTINGS_A
PUB0002971,Pure Agile Innovations,USKLZBA7QMQ3,PAI2,NYSE,PAI2:NYSE,US,OTHER,41062,2010-04-21,ACTIVE,MANUAL
PUB0000805,Quantum Agile Industries,USR0P28MC8AC,QAI,NYSE,QAI:NYSE,US,OTHER,33515,20030425,ACTIVE,LISTINGS_A
PUB0003561,Keen Elite Healthcare,NLXOSUME5JPH,KEH,Euronext,KEH:Euronext,NL,HEALTHCARE,2316,1997-02-13,ACTIVE,LISTINGS_A
PUB0003925,Synapse Vital Technologies,NLJTHGHHGH1Q,SVT1,Euronext,SVT1:Euronext,NL,,65993,10-Mar-2013,ACTIVE,LISTINGS_B
PUB0000496,Brave Unified Consulting,HKL4G71IIZ2X,BUC,HKEX,BUC:HKEX,HK,ENERGY,16549,2021-09-29,ACTIVE,LISTINGS_A
PUB0001451,Topaz Uni Consulting,USV9YZ1AIWHV,TUC,NASDAQ,TUC:NASDAQ,US,HEALTHCARE,"38,645",20130622,DELISTED,LISTINGS_A
PUB0003827,Swift True Dynamics,HKRDZQLEL4Q5,STD2,HKEX,STD2:HKEX,HK,FINANCE,9959,1993-04-15,ACTIVE,LISTINGS_A
PUB0002679,Ruby Granite Dynamics,GBXZZKZR2H87,RGD,LSE,RGD:LSE,GB,ENERGY,2804,12-Dec-2008,ACTIVE,LISTINGS_B
PUB0001797,Marble Vector Technologies,CHILQAVCL9OP,MVT,SIX,MVT:SIX,CH,TECH,49817,2017-02-17,ACTIVE,MANUAL
PUB0005324,Omega Sharp Med,USW1KNQL6ZZF,OSM2,NYSE,OSM2:NYSE,US,TECH,21021,27-Jan-1995,ACTIVE,LISTINGS_B
PUB0003750,Right Ultra Technologies,CHB7LDVGYFFL,RUT1,SIX,RUT1:SIX,CH,REAL_ESTATE,18636,23/09/2023,ACTIVE,MANUAL
PUB0000268,Sharp Crystal Networks,CHQB6XDMG3P7,SCN,SIX,SCN:SIX,CH,TECH,11034,25-Oct-2017,ACTIVE,LISTINGS_B
PUB0002828,Keen Sigma Energy,CH54HEW4OP8W,KSE1,SIX,KSE1:SIX,CH,TECH,$17163,2018-05-02,ACTIVE,LISTINGS_A
PUB0002704,Theta Neural Wealth,HKF688MHKN1Y,TNW2,HKEX,TNW2:HKEX,HK,TECH,35781,2005-02-18,ACTIVE,LISTINGS_B
PUB0004365,Open Pyro Technologies,HK9ZJIKH76HC,OPT1,HKEX,OPT1:HKEX,HK,HEALTHCARE,33320,2009-07-30,ACTIVE,LISTINGS_A
PUB0001813,Open Hyper Consulting,HK8IBHWCIAVP,OHC,HKEX,OHC:HKEX,HK,INDUSTRIALS,"15,505",2011-06-15,ACTIVE,LISTINGS_A
PUB0005844,Elite Meta Advisory,USTSM5NP25SX,EMA1,NASDAQ,EMA1:NASDAQ,US,HEALTHCARE,"2,916",2017-12-06,ACTIVE,LISTINGS_B
PUB0005094,Free Pearl Enterprises,CH7O7AK7Y4XH,FPE1,SIX,FPE1:SIX,CH,TECH,9440,1998-07-18,ACTIVE,LISTINGS_A
PUB0003136,Nexus Premier Corp,NLTDQSZ6DW7H,NPC,Euronext,NPC:Euronext,NL,CONSUMER,31476,22-Sep-2013,ACTIVE,LISTINGS_B
PUB0005472,Omega Vertex Bio,DEINE8NS79U2,OVB,XETRA,OVB:XETRA,DE,REAL_ESTATE,9975,23-Sep-2000,ACTIVE,LISTINGS_B
PUB0004745,Keen Prime Energy,SG1M23VWIVA0,KPE1,SGX,KPE1:SGX,SG,FINANCE,13326,1990-12-04,ACTIVE,MANUAL
PUB0004428,Quantum Clear Wealth,US2KLJ4LAP8E,,NASDAQ,,US,REAL_ESTATE,3668,2015-02-18,ACTIVE,LISTINGS_A
PUB0005015,Crystal Sapphire Diagnostics,CHOMD8AALWB3,CSD5,SIX,CSD5:SIX,CH,TECH,80827,2006-11-15,ACTIVE,LISTINGS_A
PUB0003763,Elite Right Medical,CHNZSHI78BRP,ERM,SIX,ERM:SIX,CH,TECH,18973,31-Dec-2008,ACTIVE,LISTINGS_B
PUB0004531,Data Opal Med,DEJ4GDKAALED,DOM1,XETRA,DOM1:XETRA,DE,HEALTHCARE,8575,1995-09-16,ACTIVE,LISTINGS_A
PUB0000677,Gamma Central Platforms,US8JRSZUPKTS,GCP,NYSE,GCP:NYSE,US,TECH,6821,2011-02-12,ACTIVE,MANUAL
PUB0004198,Stellar Innovative AI,NL4YHK5IPGFJ,SIA,Euronext,SIA:Euronext,NL,TECH,2772,2006-05-11,ACTIVE,LISTINGS_A
PUB0001637,Advanced Micro Platforms,CHBEZQUWVWK2,AMP,SIX,AMP:SIX,CH,TECH,24312,2020-02-05,ACTIVE,LISTINGS_A
PUB0003025,Vector Cosmic Corp,HKL2Z32YW4EE,VCC,HKEX,VCC:HKEX,HK,HEALTHCARE,29497,17-Jul-2020,ACTIVE,LISTINGS_B
PUB0005802,New Global Services,HKG5M3VWN1CE,NGS1,HKEX,NGS1:HKEX,HK,UTILITIES,3265,14-Mar-2017,ACTIVE,LISTINGS_B
PUB0001816,Prime Helix Finance,SGE80H2SGC1M,PHF1,SGX,PHF1:SGX,SG,TECH,"32,704",2012-05-18,ACTIVE,LISTINGS_A
PUB0001121,Free Bold Wellness,DKW37Y8HF6A2,FBW,,,DK,TECH,29658,2016-09-04,ACTIVE,LISTINGS_B
PUB0000344,Marble Theta Energy,GBDNGLEVHPZE,MTE,LSE,MTE:LSE,GB,TECH,4786,2012-06-01,ACTIVE,LISTINGS_A
PUB0004505,Hyper Free Systems,NLYA2MLM0X0Y,HFS1,Euronext,HFS1:Euronext,NL,INDUSTRIALS,32567,2016-08-08,ACTIVE,LISTINGS_A
PUB0001748,Aero Integrated Group,NLJ94QRDF8WP,AIG,Euronext,AIG:Euronext,NL,HEALTHCARE,10572,2017-03-09,ACTIVE,LISTINGS_A
PUB0004311,Crystal Modern Medical,SGZGHSOGG65V,CMM1,SGX,CMM1:SGX,SG,FINANCE,"$9,328",06-Dec-2007,ACTIVE,LISTINGS_B
PUB0002016,Vector Kinetic Diagnostics,AUQ099DDD7WL,VKD,,,AU,TECH,2791,1996-09-03,ACTIVE,LISTINGS_A
PUB0001963,Delta Free Payments,HK4LPIS0YN5N,DFP,HKEX,DFP:HKEX,HK,ENERGY,14837,05-Apr-2017,ACTIVE,LISTINGS_B
PUB0004941,Advanced Alpha Life Sciences,HKT6ANEH7LEU,AAL2,HKEX,AAL2:HKEX,HK,UTILITIES,33711,2019-11-03,ACTIVE,LISTINGS_A
PUB0005553,Opal Crystal Group,CHK51HY422GO,OCG1,SIX,OCG1:SIX,CH,FINANCE,688,1997-09-13,ACTIVE,MANUAL
PUB0000084,Matrix Theta International,NLTBSF5ZIYDH,MTI,Euronext,MTI:Euronext,NL,ENERGY,155726,2017-06-09,ACTIVE,LISTINGS_A
PUB0000646,Neural Cosmic Wealth,CHXABDFBXL8G,NCW,SIX,NCW:SIX,CH,CONSUMER,6433,2002-06-27,ACTIVE,LISTINGS_A
PUB0000247,Fast Free Research,NLM2COGB323W,FFR,Euronext,FFR:Euronext,NL,ENERGY,11815,1995-01-05,ACTIVE,LISTINGS_A
PUB0004110,Terra Digital Financial,GBNP3I97P149,TDF,LSE,TDF:LSE,GB,REAL_ESTATE,10488,24-Sep-2017,ACTIVE,LISTINGS_B
PUB0005009,Matrix Vector Med,CHV9RV63V7AP,MVM2,SIX,MVM2:SIX,CH,REAL_ESTATE,76098,19-Apr-1995,ACTIVE,LISTINGS_B
PUB0001421,Terra Helix Pharma,HKGOQEXJKJE9,THP,HKEX,THP:HKEX,HK,FINANCE,13345,2007-12-13,ACTIVE,LISTINGS_A
PUB0005575,Vital Prism Corp,USY9RH1Y1DJG,VPC2,NASDAQ,VPC2:NASDAQ,US,FINANCE,12003,2009-07-13,ACTIVE,LISTINGS_A
PUB0003979,Amber Fair Research,DEQUA1LGVWSF,AFR,XETRA,AFR:XETRA,DE,TECH,9319,23-Mar-2018,ACTIVE,LISTINGS_B
PUB0004702,Smart Bold Wellness,CHJ8WYA2SMP3,SBW2,SIX,SBW2:SIX,CH,INDUSTRIALS,16639,2009-02-12,ACTIVE,LISTINGS_A
PUB0001243,Global Unified Wealth,USIO6JWA4B11,GUW,NASDAQ,GUW:NASDAQ,US,ENERGY,59744,2019-07-05,ACTIVE,LISTINGS_A
PUB0001520,Omni Sigma Energy,SGVNE8OYH9I3,OSE1,SGX,OSE1:SGX,SG,TECH,25305,2017-04-10,DELISTED,MANUAL
PUB0003448,Onyx Alpha Technologies,NLMYN0NKVZ4M,OAT,Euronext,OAT:Euronext,NL,CONSUMER,2126,06/15/2012,ACTIVE,MANUAL
PUB0003977,Rapid Data Networks,DE4IAGKHALMZ,RDN,XETRA,RDN:XETRA,DE,TELECOM,"8,624",2001-12-30,ACTIVE,LISTINGS_A
PUB0003359,Premier Aqua Finance,CHY4O1SD4V5S,PAF1,SIX,PAF1:SIX,CH,TECH,13258,2003-11-30,DELISTED,LISTINGS_A
PUB0001851,Omni Zenith Group,SGP0YBQ22AOJ,OZG,SGX,OZG:SGX,SG,TECH,10365,1999-04-25,DELISTED,LISTINGS_B
PUB0005170,Elite Quantum Software,HKTMN5UXKYGX,EQS2,HKEX,EQS2:HKEX,HK,TECH,1514,2005-09-13,ACTIVE,LISTINGS_A
PUB0001216,Synapse Swift Industries,SGW7B3D13WC8,SSI,SGX,SSI:SGX,SG,TECH,9748,2016-10-22,DELISTED,LISTINGS_A
PUB0000397,Helix Rapid Global,USP6RUCCSU8T,HRG,NASDAQ,HRG:NASDAQ,US,INDUSTRIALS,69241,26-Dec-2006,ACTIVE,LISTINGS_B
PUB0003088,Swift Smart Therapeutics,USLLTU5IYVDB,SST,NASDAQ,SST:NASDAQ,US,TECH,89749,2013-11-19,ACTIVE,MANUAL
PUB0005968,Smart True Networks,US6WK0VFQLYB,STN,NASDAQ,STN:NASDAQ,US,TECH,79724,2015-07-28,ACTIVE,LISTINGS_B
PUB0000837,Digital Granite Med,HKF1AM5AWRJ9,DGM,HKEX,DGM:HKEX,HK,INDUSTRIALS,$9612,1990-08-08,ACTIVE,MANUAL
PUB0003803,Granite Open Energy,USX0MZPAXABY,GOE,NASDAQ,GOE:NASDAQ,US,TECH,18057,02-Sep-1991,ACTIVE,LISTINGS_B
PUB0004739,Brave Sigma Energy,SGG7IRHBBCF9,BSE,SGX,BSE:SGX,SG,TECH,109490,12-May-2005,ACTIVE,LISTINGS_B
PUB0002725,Aqua Helix Health,USF0FVIG5WRU,AHH1,NYSE,AHH1:NYSE,US,TECH,23810,2015-01-31,ACTIVE,LISTINGS_A
PUB0004234,Smart Sigma International,CHACA5LXJIGE,SSI7,SIX,SSI7:SIX,CH,TECH,1589,21-Apr-2010,ACTIVE,LISTINGS_B
PUB0003572,Aero Terra International,CHWVILAQEWZN,ATI,SIX,ATI:SIX,CH,TECH,33982,20010206,ACTIVE,LISTINGS_A
PUB0003010,Central Just Enterprises,DETBC56M0EL5,CJE,XETRA,CJE:XETRA,DE,CONSUMER,8179,2007-11-21,ACTIVE,LISTINGS_A
PUB0004814,Next Ultra Solutions,GBP6F04F3QYB,NUS,LSE,NUS:LSE,GB,CONSUMER,47279,2012-02-09,ACTIVE,LISTINGS_A
PUB0002880,Sigma Cyber Industries,DE6C2FPEYQ6O,SCI,XETRA,SCI:XETRA,DE,TECH,108478,2011-01-29,ACTIVE,LISTINGS_A
PUB0002040,Helix Omega Solutions,,HOS,XETRA,HOS:XETRA,DE,TECH,12799,1994-05-09,ACTIVE,MANUAL
PUB0000508,Pyro Multi Group,DEGATDSKN59I,PMG,XETRA,PMG:XETRA,DE,INDUSTRIALS,42628,28-Feb-2011,ACTIVE,LISTINGS_B
PUB0005921,Uni Synapse Innovations,GBB74LN27D96,USI3,LSE,USI3:LSE,GB,INDUSTRIALS,2928,1995-02-27,ACTIVE,LISTINGS_A
PUB0003231,Sigma True Financial,DEWCVBNAAPQE,STF,XETRA,STF:XETRA,DE,CONSUMER,56345,1994-12-18,DELISTED,LISTINGS_A
PUB0000219,Prism Prime Wealth,USPVWKSYQMH9,PPW,NASDAQ,PPW:NASDAQ,US,TECH,2816,04/13/1996,ACTIVE,MANUAL
PUB0005934,Vital Pearl Advisory,CHT9KZC6FUK6,VPA2,SIX,VPA2:SIX,CH,TECH,2474,2009-10-29,ACTIVE,LISTINGS_B
PUB0001404,Unified Poly Analytics,FIY254Q4UQVI,UPA,,,FI,HEALTHCARE,102887,2018-08-13,DELISTED,LISTINGS_A
PUB0004335,Right Open Financial,USS44EA2I6R1,ROF1,NYSE,ROF1:NYSE,US,INDUSTRIALS,4740,2022-02-18,ACTIVE,LISTINGS_A
PUB0003672,Uni Next Med,SGN3IBDIFUE4,UNM,SGX,UNM:SGX,SG,,357005,1993-11-23,ACTIVE,LISTINGS_A
PUB0002975,Granite Nano Energy,CHLY61S8D6OP,GNE,SIX,GNE:SIX,CH,CONSUMER,27334,2001-01-06,ACTIVE,LISTINGS_A
PUB0002767,Core Modern Innovations,DEHI8DK0KOB6,CMI1,XETRA,CMI1:XETRA,DE,HEALTHCARE,45014,1998-07-13,ACTIVE,LISTINGS_A
PUB0002580,Dynamic Cloud Technologies,USI80CSPEO36,DCT1,NASDAQ,DCT1:NASDAQ,US,FINANCE,3410,20060826,ACTIVE,LISTINGS_A
PUB0004846,New Delta Bio,US991QTW00M8,NDB1,NYSE,NDB1:NYSE,US,TECH,21412,2007-04-30,ACTIVE,LISTINGS_B
PUB0003061,Premier Fair Bio,DEN1037WYYYV,PFB2,XETRA,PFB2:XETRA,DE,TECH,97725,07-Jul-2010,ACTIVE,LISTINGS_B
PUB0000460,Ultra Quick Diagnostics,SGYFQZJ9WYH8,UQD,SGX,UQD:SGX,SG,TECH,2557,1997-07-16,ACTIVE,LISTINGS_A
PUB0002907,Solar Micro Medical,HKJCSMSPA7QW,SMM,HKEX,SMM:HKEX,HK,TECH,12257,1993-02-18,ACTIVE,LISTINGS_A
PUB0004177,Topaz Real Pharma,GBLF3TJR845B,TRP,LSE,TRP:LSE,GB,HEALTHCARE,11210,2005-11-06,ACTIVE,LISTINGS_B
PUB0003339,Fast Real Corp,GBEMXLNW7P61,FRC2,LSE,FRC2:LSE,GB,INDUSTRIALS,47717,2013-06-09,ACTIVE,LISTINGS_A
PUB0000116,Bright Real Software,GBM2POISVZIM,BRS,LSE,BRS:LSE,GB,CONSUMER,12708,04/14/2008,ACTIVE,MANUAL
PUB0001584,Emerald Dynamic Global,US1YWBGSG8IF,EDG,NASDAQ,EDG:NASDAQ,US,OTHER,914,2023-04-21,ACTIVE,LISTINGS_A
PUB0001984,Crystal Solar Wellness,SGIDAO0RADOO,CSW,SGX,CSW:SGX,SG,HEALTHCARE,5272,04-Sep-1998,ACTIVE,LISTINGS_B
PUB0002122,Zenith Jade Group,USUOOUQCJAPB,ZJG,NYSE,ZJG:NYSE,US,ENERGY,39250,1997-08-27,ACTIVE,LISTINGS_A
PUB0003468,Free Mono Diagnostics,USUL0EQWUISY,FMD,NYSE,FMD:NYSE,US,INDUSTRIALS,9061,1997-05-29,ACTIVE,LISTINGS_B
PUB0002649,Alpha Helix Innovations,,AHI,SGX,AHI:SGX,SG,,26919,2013-06-07,ACTIVE,LISTINGS_A
PUB0001251,Neural Ruby Solutions,USQBBKVBCRJZ,NRS,NASDAQ,NRS:NASDAQ,US,FINANCE,7484,12/19/2012,ACTIVE,MANUAL
PUB0002806,Sharp Global Healthcare,DEE2QQ5WF7HY,SGH,XETRA,SGH:XETRA,DE,TECH,3350,1990-01-01,ACTIVE,LISTINGS_A
PUB0005549,Nexus Bright Financial,GBUU1EV366D2,NBF,LSE,NBF:LSE,GB,TELECOM,65643,2017-09-06,ACTIVE,LISTINGS_A
PUB0000896,Ruby Central Therapeutics,US2NRHWDCM5M,RCT,NASDAQ,RCT:NASDAQ,US,ENERGY,20453,1992-05-13,ACTIVE,LISTINGS_A
PUB0001610,Right Advanced AI,USAQNZ05LDRL,RAA,NASDAQ,RAA:NASDAQ,US,CONSUMER,1661,2001-01-28,ACTIVE,LISTINGS_A
PUB0001926,Data Just Labs,USZK9U887YKF,DJL,NYSE,DJL:NYSE,US,INDUSTRIALS,8225,1991-11-18,ACTIVE,LISTINGS_A
PUB0001017,Keen Delta Consulting,NLX8ZNQ0QPMM,KDC,Euronext,KDC:Euronext,NL,TELECOM,18371,2001-06-22,DELISTED,LISTINGS_B
PUB0003109,Granite Just Advisory,USSFA0987WX1,GJA,NYSE,GJA:NYSE,US,TECH,8943,20190304,DELISTED,LISTINGS_A
PUB0001550,Free Matrix Global,GB7E78C3P9Q2,FMG1,LSE,FMG1:LSE,GB,FINANCE,1195,15-Jan-1999,ACTIVE,LISTINGS_B
PUB0002577,Quantum Next Advisory,US72XPQC59JA,QNA1,NASDAQ,QNA1:NASDAQ,US,FINANCE,41829,19981101,ACTIVE,LISTINGS_A
PUB0005706,Ultra Keen Group,NLLZDE2WLT1T,UKG,Euronext,UKG:Euronext,NL,INDUSTRIALS,5449,2021-09-10,ACTIVE,LISTINGS_A
PUB0003206,Quartz Gamma Payments,HKFLJ7VYO5MJ,QGP1,HKEX,QGP1:HKEX,HK,TECH,856,13-Dec-2020,ACTIVE,LISTINGS_B
PUB0001337,Next Global AI,HKIR05HRALI9,NGA1,HKEX,NGA1:HKEX,HK,INDUSTRIALS,7730,1990-10-03,ACTIVE,LISTINGS_A
PUB0005712,Emerald Omni Pharma,DE9JX1PZUTT8,EOP1,XETRA,EOP1:XETRA,DE,HEALTHCARE,"73,622",2021-03-29,ACTIVE,LISTINGS_B
PUB0001838,Quantum Aqua Research,NLG4SP9GR03W,QAR,Euronext,QAR:Euronext,NL,TECH,1282,16-Apr-2010,ACTIVE,LISTINGS_B
PUB0001028,Nano Sharp Software,NLDWBQS1141Y,NSS1,Euronext,NSS1:Euronext,NL,TECH,8861,08-Apr-2019,ACTIVE,LISTINGS_B
PUB0005936,Lambda Sharp Dynamics,HKT9F2VHII71,LSD,HKEX,LSD:HKEX,HK,INDUSTRIALS,43434,2016-07-06,ACTIVE,LISTINGS_B
PUB0004976,Granite Modern Dynamics,CH83EAO4RPTK,GMD,SIX,GMD:SIX,CH,INDUSTRIALS,N/A,00/00/0000,ACTIVE,MANUAL
PUB0003636,Keen Onyx Platforms,US9V0A3D8F72,KOP,NASDAQ,KOP:NASDAQ,US,CONSUMER,2428,05/11/1998,ACTIVE,MANUAL
PUB0005307,Helix Fast Banking,DEOA6ZDEOQ3G,HFB,XETRA,HFB:XETRA,DE,CONSUMER,10274,2011-05-21,ACTIVE,LISTINGS_A
PUB0004719,Smart Matrix Life Sciences,USNWUV377HXX,SML,NASDAQ,SML:NASDAQ,US,TELECOM,"35,834",14-Dec-1994,ACTIVE,LISTINGS_B
PUB0004519,Granite Rapid Corp,GB6OSAH4M0YH,GRC,LSE,GRC:LSE,GB,CONSUMER,6311,2011-04-20,ACTIVE,LISTINGS_A
PUB0003138,Onyx Mono Energy,DEYA4V12UHPN,OME,XETRA,OME:XETRA,DE,FINANCE,74319,2008-05-09,ACTIVE,LISTINGS_B
PUB0002794,Nano Brave Bio,DEKYDRCBD5LB,NBB2,XETRA,NBB2:XETRA,DE,TECH,9609,1999-02-14,ACTIVE,MANUAL
PUB0000757,Gamma Advanced Networks,BEYV5KF99MLC,GAN,,,BE,CONSUMER,2070,2014-06-25,ACTIVE,LISTINGS_B
PUB0005438,Digital Marble Labs,NLM7155MNW2D,DML3,Euronext,DML3:Euronext,NL,TECH,2105,30-Dec-1995,ACTIVE,LISTINGS_B
PUB0004434,Granite Topaz Analytics,SGN3GNO1OKAZ,GTA,SGX,GTA:SGX,SG,TECH,28698,16-May-2022,ACTIVE,LISTINGS_B
PUB0005328,Lunar Premier Innovations,DE350TTYPUFY,LPI2,XETRA,LPI2:XETRA,DE,TECH,29826,2007-08-22,ACTIVE,LISTINGS_B
PUB0003368,Aero Mono Therapeutics,GBP3EPYP8F51,AMT1,LSE,AMT1:LSE,GB,HEALTHCARE,29719,2000-05-07,ACTIVE,LISTINGS_A
PUB0004701,Multi Marble AI,USQTV1JEMJ6J,MMA2,NYSE,MMA2:NYSE,US,HEALTHCARE,1706,2011-07-24,ACTIVE,LISTINGS_A
PUB0005647,Fresh Alpha Diagnostics,US6VRJ082BVE,FAD1,NYSE,FAD1:NYSE,US,REAL_ESTATE,3332,1995-10-02,ACTIVE,LISTINGS_A
PUB0001160,Sharp Innovative Pharma,SGSHPHLK8M61,SIP1,SGX,SIP1:SGX,SG,TECH,17364,21-Jun-1999,ACTIVE,LISTINGS_B
PUB0003203,Gamma Vital Bio,NL8AO9JK1SJE,GVB1,Euronext,GVB1:Euronext,NL,TELECOM,5359,07-Nov-2019,ACTIVE,LISTINGS_B
PUB0003147,Uni Omni Consulting,SGNAQQFJ9SY4,UOC,SGX,UOC:SGX,SG,TECH,32781,1997-08-20,ACTIVE,LISTINGS_B
PUB0004805,Lunar Granite Healthcare,USTUA36HFXPD,LGH,NYSE,LGH:NYSE,US,TECH,11894,2003-12-13,ACTIVE,LISTINGS_A
